81.40333,31.06389,GLYNN
81.42056,31.01667,GLYNN
81.43417,31.01361,GLYNN
81.43417,31.03056,GLYNN
81.41972,31.03583,GLYNN
81.42417,31.06167,GLYNN
81.44028,31.09194,GLYNN
81.42472,31.10444,GLYNN
81.41639,31.11917,GLYNN
81.40861,31.12056,GLYNN
81.40194,31.09667,GLYNN
81.40250,31.06722,GLYNN
81.41472,31.16861,GLYNN
81.41222,31.17028,GLYNN
81.36167,31.18694,GLYNN
81.36361,31.18861,GLYNN
81.34833,31.18722,GLYNN
81.34694,31.18806,GLYNN
81.43694,31.20139,GLYNN
81.43833,31.20167,GLYNN
81.31944,31.22333,GLYNN
81.30194,31.20722,GLYNN
81.31472,31.20778,GLYNN
81.32778,31.19778,GLYNN
81.35583,31.16583,GLYNN
81.35778,31.14722,GLYNN
81.36417,31.15000,GLYNN
81.36583,31.16111,GLYNN
81.34361,31.19028,GLYNN
81.35000,31.19694,GLYNN
81.33639,31.20861,GLYNN
81.35083,31.22111,GLYNN
81.32861,31.21583,GLYNN
81.32556,31.23194,GLYNN
81.32028,31.22472,GLYNN
81.38556,31.24583,GLYNN
81.38528,31.24611,GLYNN
81.31694,31.25083,GLYNN
81.31639,31.25083,GLYNN
81.34111,31.29361,GLYNN
81.34167,31.29389,GLYNN
81.35306,31.31111,GLYNN
81.33222,31.30556,GLYNN
81.31750,31.30778,GLYNN
81.29722,31.29028,GLYNN
81.27167,31.29194,GLYNN
81.27472,31.27389,GLYNN
81.25833,31.25944,GLYNN
81.27972,31.25139,GLYNN
81.29111,31.21861,GLYNN
81.28000,31.22278,GLYNN
81.30111,31.21583,GLYNN
81.31194,31.22222,GLYNN
81.33222,31.24778,GLYNN
81.32861,31.25806,GLYNN
81.31333,31.25306,GLYNN
81.30944,31.26806,GLYNN
81.31917,31.28778,GLYNN
81.35667,31.30139,GLYNN
81.37528,31.30111,GLYNN
81.38167,31.28417,GLYNN
81.39583,31.29472,GLYNN
81.38528,31.31361,GLYNN
81.35583,31.31167,GLYNN
81.61139,31.44611,GLYNN
81.60500,31.42611,GLYNN
81.58694,31.41611,GLYNN
81.57889,31.40028,GLYNN
81.57556,31.39806,GLYNN
81.55861,31.38694,GLYNN
81.54750,31.38583,GLYNN
81.54667,31.38528,GLYNN
81.55167,31.37639,GLYNN
81.53778,31.37722,GLYNN
81.53444,31.36778,GLYNN
81.50417,31.35500,GLYNN
81.47889,31.33472,GLYNN
81.46972,31.33972,GLYNN
81.45361,31.32639,GLYNN
81.43667,31.33139,GLYNN
81.43583,31.31333,GLYNN
81.43500,31.31250,GLYNN
81.41611,31.30611,GLYNN
81.41500,31.30611,GLYNN
81.40528,31.31028,GLYNN
81.40472,31.30972,GLYNN
81.40417,31.30889,GLYNN
81.41139,31.29417,GLYNN
81.41111,31.29361,GLYNN
