84.62306,33.80472
84.61972,33.80444
84.62167,33.80111
84.62167,33.80111
84.58583,33.75750
84.57806,33.74583
84.57806,33.74361
84.57806,33.74361
84.58556,33.73056
84.58694,33.72917
84.58861,33.72889
84.59833,33.72667
84.60167,33.72444
84.60806,33.71278
84.63194,33.70056
84.63056,33.69028
84.64917,33.68583
84.65278,33.68361
84.65639,33.65944
84.71056,33.64639
84.73000,33.63639
84.73778,33.62361
84.75278,33.63000
84.76306,33.61417
84.77556,33.60972
84.80500,33.58722
84.80889,33.57417
84.82417,33.57361
84.83000,33.57667
84.83000,33.57389
84.84583,33.57361
84.90583,33.57333
84.90278,33.64917
84.90139,33.72111
84.90167,33.72194
84.91111,33.72333
84.91111,33.72889
84.90167,33.73056
84.90167,33.78083
84.89722,33.77917
84.89389,33.77833
84.88278,33.77389
84.85917,33.77361
84.85361,33.77417
84.83389,33.77583
84.81889,33.77722
84.80944,33.77833
84.75083,33.78778
84.72556,33.78778
84.72528,33.80611
84.72417,33.80611
