84.54278,31.07917,DECATUR
84.50833,31.07833,DECATUR
84.50222,31.07833,DECATUR
84.37639,31.07889,DECATUR
84.21611,31.07889,DECATUR
84.21722,30.89583,DECATUR
84.22000,30.73778,DECATUR
84.24944,30.72528,DECATUR
84.24972,30.71417,DECATUR
84.26917,30.70389,DECATUR
84.28111,30.68528,DECATUR
84.37500,30.68972,DECATUR
84.38083,30.69000,DECATUR
84.47444,30.69278,DECATUR
84.64472,30.70194,DECATUR
84.86333,30.71139,DECATUR
84.86472,30.71167,DECATUR
84.86972,30.72194,DECATUR
84.88389,30.73250,DECATUR
84.89611,30.75056,DECATUR
84.91361,30.75222,DECATUR
84.91389,30.75306,DECATUR
84.91444,30.75361,DECATUR
84.92000,30.76611,DECATUR
84.91806,30.77806,DECATUR
84.92833,30.79306,DECATUR
84.93750,30.82083,DECATUR
84.93528,30.83500,DECATUR
84.92556,30.84278,DECATUR
84.93972,30.87250,DECATUR
84.93444,30.88361,DECATUR
84.96667,30.91722,DECATUR
84.97111,30.92806,DECATUR
84.98306,30.93472,DECATUR
84.98000,30.96139,DECATUR
84.98250,30.96556,DECATUR
85.00500,30.97472,DECATUR
85.00583,30.97583,DECATUR
85.00250,31.00056,DECATUR
84.99944,31.01389,DECATUR
85.00944,31.03250,DECATUR
85.01139,31.05361,DECATUR
85.02861,31.07444,DECATUR
85.02861,31.07556,DECATUR
84.92250,31.07250,DECATUR
84.86778,31.07111,DECATUR
84.73083,31.06917,DECATUR
84.64583,31.06806,DECATUR
84.64528,31.07944,DECATUR
84.64500,31.07944,DECATUR
84.64472,31.07944,DECATUR
