84.13472,32.18556
84.12722,32.18972
84.09083,32.19222
84.08889,32.19194
84.07389,32.18389
84.04917,32.18500
84.04389,32.18250
84.04361,32.18139
84.02833,32.17167
84.02778,32.17111
84.02611,32.16889
84.03306,32.15278
84.02083,32.13611
84.00917,32.13083
84.01194,32.11917
83.99694,32.11250
84.00139,32.10611
83.99028,32.09556
83.97500,32.09250
83.98722,32.07167
83.97722,32.06333
83.98028,32.04472
83.98000,32.04389
83.96833,32.04611
83.96778,32.04556
83.96917,32.03833
83.96139,32.03583
83.96139,32.03056
83.95028,32.01528
83.95028,31.99667
83.94444,31.99583
83.94833,31.99139
83.93194,31.96389
83.93389,31.95889
83.92500,31.94833
83.91917,31.92250
83.92250,31.91139
84.01083,31.91361
84.04306,31.91389
84.05194,31.91389
84.12500,31.91389
84.26556,31.91611
84.33806,31.91611
84.33806,31.87361
84.34000,31.87278
84.34056,31.87278
84.34333,31.87444
84.35806,31.88528
84.37389,31.90111
84.38056,31.90861
84.38306,31.91639
84.38611,31.91778
84.40333,31.93500
84.41194,31.93667
84.42111,31.94306
84.43194,31.95167
84.43500,31.95417
84.44056,31.96000
84.44361,31.96639
84.44389,31.96750
84.44389,31.96917
84.44167,32.03444
84.44167,32.04194
84.43306,32.04194
84.43111,32.13417
84.43028,32.16639
84.28000,32.16389
84.28000,32.15917
84.26028,32.16611
84.26056,32.15917
84.19500,32.15861
84.18361,32.15861
84.18167,32.22972
84.13417,32.22806
