84.05333,32.52194
84.05333,32.52167
84.05361,32.51333
84.04389,32.51333
84.03444,32.51361
84.03417,32.49750
84.02472,32.49722
84.02444,32.50611
84.02167,32.50611
84.01806,32.50639
84.01417,32.50861
84.00833,32.52139
84.00861,32.52167
84.04361,32.52194
84.05139,32.52194
84.05333,32.52194
84.05306,32.53056
84.00333,32.53000
83.97333,32.55056
83.96861,32.54778
83.96944,32.53056
83.94111,32.53028
83.94111,32.53833
83.92222,32.53806
83.91250,32.53806
83.92222,32.52972
83.92250,32.51139
83.92333,32.51139
83.93111,32.48389
83.92306,32.48333
83.92278,32.48083
83.91333,32.48083
83.90361,32.48917
83.90389,32.47278
83.91333,32.47278
83.92306,32.46472
83.92333,32.44806
83.90889,32.44778
83.90889,32.43972
83.91833,32.43972
83.91389,32.42306
83.92361,32.42333
83.92500,32.29222
83.89556,32.29167
83.89750,32.28083
83.89778,32.28056
83.90806,32.27833
83.94778,32.25417
83.96528,32.24778
83.97639,32.22861
84.01278,32.20139
84.02917,32.18278
84.02667,32.17167
84.02694,32.17139
84.02722,32.17139
84.02750,32.17111
84.02778,32.17111
84.03028,32.17083
84.04361,32.18139
84.04917,32.18500
84.07389,32.18389
84.08889,32.19194
84.09083,32.19222
84.12722,32.18972
84.13472,32.18556
84.13417,32.22806
84.18167,32.22972
84.22028,32.23111
84.21917,32.29500
84.22167,32.29500
84.25583,32.29611
84.25472,32.37194
84.25444,32.37972
84.25444,32.39611
84.24861,32.40056
84.24806,32.40083
84.19778,32.40083
84.18000,32.42583
84.18694,32.43361
84.17444,32.43361
84.12222,32.50611
84.11750,32.50556
84.11139,32.50583
84.11111,32.51417
84.10806,32.51417
84.08139,32.51417
84.07222,32.51417
84.07222,32.52194
