83.53361,33.43444,JASPER
83.53806,33.39333,JASPER
83.53667,33.37500,JASPER
83.53944,33.35333,JASPER
83.54000,33.31222,JASPER
83.54361,33.24972,JASPER
83.54528,33.17222,JASPER
83.54528,33.17194,JASPER
83.54611,33.17167,JASPER
83.62333,33.16139,JASPER
83.63306,33.16000,JASPER
83.64056,33.15861,JASPER
83.81583,33.13194,JASPER
83.81417,33.14778,JASPER
83.81417,33.14861,JASPER
83.82333,33.15889,JASPER
83.82444,33.16306,JASPER
83.82444,33.17639,JASPER
83.82222,33.18028,JASPER
83.80750,33.19306,JASPER
83.81611,33.19361,JASPER
83.81694,33.19417,JASPER
83.81222,33.19889,JASPER
83.82528,33.20972,JASPER
83.83444,33.21028,JASPER
83.83444,33.21083,JASPER
83.82389,33.22167,JASPER
83.81417,33.24222,JASPER
83.81333,33.24833,JASPER
83.81333,33.24833,JASPER
83.81639,33.25000,JASPER
83.83250,33.27306,JASPER
83.82750,33.29278,JASPER
83.84278,33.31833,JASPER
83.83972,33.32778,JASPER
83.86361,33.34222,JASPER
83.85722,33.35444,JASPER
83.86333,33.36833,JASPER
83.85417,33.36722,JASPER
83.85722,33.37194,JASPER
83.84778,33.37444,JASPER
83.83194,33.39278,JASPER
83.84528,33.41444,JASPER
83.82833,33.41500,JASPER
83.82861,33.42306,JASPER
83.82500,33.43139,JASPER
83.82500,33.43778,JASPER
83.82333,33.43806,JASPER
83.81222,33.43472,JASPER
83.80944,33.43583,JASPER
83.80806,33.43750,JASPER
83.80750,33.44083,JASPER
83.80472,33.44167,JASPER
83.77111,33.45250,JASPER
83.73694,33.48083,JASPER
83.68222,33.52611,JASPER
83.60000,33.47361,JASPER
