84.12306,32.84944,CRAWFORD
83.97833,32.84889,CRAWFORD
83.96833,32.84889,CRAWFORD
83.95917,32.84889,CRAWFORD
83.94944,32.84861,CRAWFORD
83.89222,32.84833,CRAWFORD
83.89306,32.82000,CRAWFORD
83.87889,32.81639,CRAWFORD
83.87694,32.80667,CRAWFORD
83.85694,32.79417,CRAWFORD
83.85083,32.77083,CRAWFORD
83.83806,32.76472,CRAWFORD
83.82472,32.74194,CRAWFORD
83.79889,32.72500,CRAWFORD
83.77222,32.71444,CRAWFORD
83.76361,32.71556,CRAWFORD
83.74083,32.69528,CRAWFORD
83.70111,32.69222,CRAWFORD
83.70111,32.69167,CRAWFORD
83.76667,32.69250,CRAWFORD
83.92000,32.58722,CRAWFORD
83.92972,32.58722,CRAWFORD
83.93056,32.58000,CRAWFORD
83.94528,32.56972,CRAWFORD
83.94528,32.55278,CRAWFORD
83.95472,32.56306,CRAWFORD
83.97333,32.55056,CRAWFORD
84.00333,32.53000,CRAWFORD
84.01528,32.54972,CRAWFORD
84.02194,32.54500,CRAWFORD
84.03528,32.55833,CRAWFORD
84.04444,32.55556,CRAWFORD
84.04556,32.55611,CRAWFORD
84.04528,32.56167,CRAWFORD
84.04917,32.57472,CRAWFORD
84.05417,32.57333,CRAWFORD
84.06194,32.57750,CRAWFORD
84.06500,32.58139,CRAWFORD
84.07056,32.59389,CRAWFORD
84.07139,32.59833,CRAWFORD
84.06639,32.61028,CRAWFORD
84.07417,32.62417,CRAWFORD
84.07389,32.62528,CRAWFORD
84.05667,32.63639,CRAWFORD
84.07444,32.63583,CRAWFORD
84.07806,32.64722,CRAWFORD
84.10500,32.67333,CRAWFORD
84.10528,32.68472,CRAWFORD
84.10556,32.68500,CRAWFORD
84.12833,32.67444,CRAWFORD
84.14111,32.68500,CRAWFORD
84.14278,32.68528,CRAWFORD
84.15389,32.67917,CRAWFORD
84.16417,32.67778,CRAWFORD
84.17417,32.67778,CRAWFORD
84.17556,32.67778,CRAWFORD
84.19639,32.68389,CRAWFORD
84.19722,32.68472,CRAWFORD
84.19778,32.68528,CRAWFORD
84.19861,32.68889,CRAWFORD
84.19917,32.69556,CRAWFORD
84.19472,32.69583,CRAWFORD
84.19611,32.70278,CRAWFORD
84.19556,32.70361,CRAWFORD
84.14944,32.80111,CRAWFORD
84.12417,32.84944,CRAWFORD
