84.30472,34.98833,FANNIN
84.25000,34.98806,FANNIN
84.12944,34.98750,FANNIN
84.17194,34.95972,FANNIN
84.17889,34.94694,FANNIN
84.16083,34.92694,FANNIN
84.13361,34.91639,FANNIN
84.11444,34.88972,FANNIN
84.10722,34.88694,FANNIN
84.11389,34.87028,FANNIN
84.11917,34.86528,FANNIN
84.12889,34.86472,FANNIN
84.14250,34.85417,FANNIN
84.14750,34.84472,FANNIN
84.14750,34.83778,FANNIN
84.14167,34.80722,FANNIN
84.12389,34.79611,FANNIN
84.09333,34.80167,FANNIN
84.09306,34.72778,FANNIN
84.10361,34.72806,FANNIN
84.15750,34.64889,FANNIN
84.18861,34.60250,FANNIN
84.19694,34.61806,FANNIN
84.19750,34.64278,FANNIN
84.22639,34.65389,FANNIN
84.24250,34.67083,FANNIN
84.25222,34.66472,FANNIN
84.25222,34.71806,FANNIN
84.26083,34.71806,FANNIN
84.25722,34.72556,FANNIN
84.31472,34.80722,FANNIN
84.33167,34.80889,FANNIN
84.33111,34.81750,FANNIN
84.35694,34.82528,FANNIN
84.37139,34.84417,FANNIN
84.39472,34.84000,FANNIN
84.42000,34.85472,FANNIN
84.42083,34.85500,FANNIN
84.61861,34.85528,FANNIN
84.62056,34.85556,FANNIN
84.62278,34.85722,FANNIN
84.62278,34.87500,FANNIN
84.62139,34.98833,FANNIN
84.37500,34.98806,FANNIN
