84.19361,34.61361
84.18917,34.60806
84.18861,34.60250
84.19083,34.59917
84.19167,34.58028
84.19333,34.54083
84.17056,34.52167
84.11278,34.47250
84.09750,34.46972
84.10500,34.46611
84.09306,34.46000
83.97972,34.41861
83.98472,34.41111
83.97194,34.40556
83.97139,34.40167
83.98444,34.38361
83.97722,34.37944
83.98139,34.35778
83.96694,34.33972
83.96028,34.34250
83.95722,34.33389
84.11694,34.33417
84.25861,34.33528
84.25750,34.38111
84.25583,34.46750
84.31972,34.46806
84.34583,34.54833
84.34583,34.54861
84.34556,34.56278
84.34639,34.56583
84.34639,34.56667
84.33278,34.57167
84.33167,34.57278
84.33639,34.57944
84.32889,34.58361
84.32639,34.58389
84.30722,34.58167
84.30444,34.58056
84.29333,34.56944
84.27583,34.57389
84.25528,34.56694
84.25472,34.59750
84.25444,34.59750
84.22389,34.59694
84.21889,34.60056
84.21389,34.61028
84.20889,34.61333
84.19694,34.61806
84.19500,34.61583
84.19444,34.61500
