84.11667,31.07806
84.01417,31.07722
84.00500,31.07722
84.00389,31.07722
84.00389,31.04167
83.94417,31.04083
83.94444,31.02861
83.93000,31.02861
83.92972,31.04056
83.79583,31.03861
83.79611,31.02611
83.78139,31.02583
83.78111,31.03833
83.73639,31.03778
83.74111,30.81667
83.73889,30.75028
83.74250,30.74194
83.74389,30.65833
83.88028,30.66583
84.01028,30.67222
84.04667,30.67417
84.08361,30.67583
84.28111,30.68528
84.28167,30.68611
84.26917,30.70389
84.24972,30.71417
84.24944,30.72528
84.22000,30.73778
84.21722,30.89583
84.21611,31.07889
