84.05333,32.52194
84.07222,32.52194
84.07222,32.51417
84.08139,32.51417
84.10806,32.51417
84.11111,32.51417
84.11139,32.50583
84.11750,32.50556
84.12222,32.50611
84.17444,32.43361
84.18694,32.43361
84.18000,32.42583
84.19778,32.40083
84.24806,32.40083
84.24861,32.40056
84.25444,32.39611
84.25444,32.37972
84.25472,32.37194
84.29250,32.37250
84.32389,32.37250
84.32333,32.39611
84.32333,32.39778
84.32806,32.39778
84.33194,32.39778
84.33750,32.39778
84.34361,32.39778
84.34361,32.38500
84.35306,32.38500
84.35333,32.39778
84.36333,32.39778
84.36306,32.40611
84.36278,32.41056
84.36250,32.42806
84.38083,32.42806
84.38194,32.42806
84.38222,32.41417
84.39222,32.41417
84.39222,32.43528
84.40333,32.44389
84.40861,32.44417
84.40778,32.48528
84.42444,32.48528
84.43361,32.49333
84.43361,32.51861
84.44306,32.51861
84.44333,32.53417
84.45306,32.53444
84.45333,32.54250
84.44361,32.54222
84.44444,32.56222
84.40889,32.56194
84.40833,32.61056
84.39139,32.61944
84.37861,32.63167
84.37444,32.63778
84.37389,32.64667
84.36417,32.67944
84.33889,32.67917
84.33806,32.72083
84.32222,32.72139
84.30472,32.73361
84.28889,32.73583
84.28750,32.74722
84.28639,32.74750
84.26333,32.73972
84.25417,32.72194
84.24056,32.73806
84.23694,32.73861
84.23583,32.73833
84.23306,32.73639
84.22972,32.73306
84.23639,32.72111
84.21972,32.72056
84.21139,32.70139
84.20250,32.69000
84.19778,32.68528
84.19639,32.68389
84.19556,32.68333
84.17417,32.67778
84.16417,32.67778
84.14278,32.68528
84.14111,32.68500
84.12833,32.67444
84.10556,32.68500
84.10528,32.68472
84.10500,32.67333
84.07806,32.64722
84.07444,32.63583
84.05667,32.63639
84.07389,32.62528
84.07417,32.62417
84.06639,32.61028
84.07139,32.59833
84.07056,32.59389
84.06500,32.58139
84.05417,32.57333
84.04917,32.57472
84.04528,32.56167
84.04556,32.55611
84.04444,32.55556
84.03528,32.55833
84.02194,32.54500
84.01639,32.55028
84.01528,32.54972
84.01361,32.53833
84.00222,32.53361
84.00222,32.53278
84.00250,32.53194
84.00333,32.53000
84.05306,32.53056
