84.62139,34.98833
84.62278,34.85722
84.62056,34.85556
84.61861,34.85528
84.60222,34.83861
84.59306,34.84028
84.58222,34.82472
84.58306,34.82167
84.60139,34.80639
84.60972,34.79083
84.64139,34.77778
84.64139,34.77750
84.63528,34.77083
84.63889,34.75444
84.65722,34.72889
84.65444,34.65278
84.65444,34.58306
84.66250,34.58333
84.66389,34.58389
84.68056,34.60111
84.69167,34.59972
84.69667,34.60417
84.70528,34.62167
84.70556,34.62167
84.71389,34.61861
84.71417,34.61889
84.74417,34.62361
84.74833,34.60917
84.76639,34.61556
84.78000,34.60833
84.86389,34.60861
84.86389,34.60861
84.86389,34.61583
84.88139,34.61583
84.88972,34.61583
84.90833,34.61611
84.90833,34.63417
84.91389,34.63417
84.92167,34.64500
84.92806,34.66639
84.94472,34.67667
84.94472,34.67750
84.94472,34.67861
84.94444,34.67944
84.93139,34.67556
84.91194,34.68139
84.90083,34.66417
84.88917,34.66694
84.88778,34.67778
84.90278,34.68361
84.91083,34.69361
84.93000,34.70250
84.93500,34.71139
84.92417,34.71583
84.89306,34.70472
84.88389,34.71444
84.86472,34.70722
84.85917,34.71556
84.85611,34.72389
84.87306,34.73361
84.85139,34.74222
84.85889,34.75583
84.86806,34.75556
84.86750,34.76639
84.87889,34.77889
84.87389,34.78917
84.86361,34.78389
84.85611,34.79278
84.83889,34.79694
84.84250,34.80528
84.85833,34.80556
84.86306,34.81389
84.84917,34.83139
84.85333,34.84250
84.83694,34.85417
84.84278,34.86111
84.83083,34.85917
84.81833,34.86972
84.83361,34.89694
84.82417,34.90167
84.84278,34.91861
84.83389,34.94639
84.81417,34.97111
84.81361,34.98556
84.81333,34.98583
84.81250,34.98694
84.81083,34.98750
84.75000,34.98806
84.65806,34.98806
