83.84833,32.29083
83.84806,32.29083
83.71833,32.29028
83.71889,32.28306
83.70028,32.28250
83.70028,32.29000
83.61556,32.28861
83.60639,32.28833
83.60639,32.28833
83.60611,32.28361
83.60639,32.25139
83.61583,32.25028
83.60694,32.24167
83.60806,32.15972
83.60861,32.12694
83.60833,32.11833
83.60944,32.02806
83.60944,32.02778
83.61167,31.91361
83.61194,31.89278
83.61222,31.85417
83.61278,31.80417
83.61250,31.80222
83.60806,31.79472
83.61250,31.79083
83.61722,31.78667
83.62444,31.78028
83.63139,31.77417
83.63917,31.76722
83.65806,31.75083
83.76306,31.76056
83.78222,31.77778
83.78861,31.79750
83.78889,31.79778
83.79861,31.80056
83.80278,31.80361
83.81694,31.81222
83.82806,31.81028
83.84556,31.83083
83.85528,31.81972
83.85556,31.83750
83.87944,31.83722
83.88111,31.83750
83.91306,31.84694
83.92417,31.84833
83.93722,31.84472
83.93750,31.84500
83.93806,31.84556
83.93944,31.84806
83.93722,31.85750
83.92639,31.86333
83.93417,31.88139
83.93250,31.89722
83.93194,31.89889
83.92250,31.91139
83.91944,31.92111
83.91917,31.92250
83.92500,31.94833
83.93389,31.95889
83.93194,31.96389
83.94833,31.99139
83.94444,31.99583
83.95028,31.99667
83.95028,32.01528
83.96139,32.03056
83.96139,32.03583
83.96917,32.03833
83.96778,32.04556
83.96833,32.04611
83.98000,32.04389
83.98028,32.04472
83.97722,32.06333
83.98722,32.07167
83.97500,32.09250
83.99028,32.09556
83.99806,32.10139
84.00139,32.10611
83.99694,32.11250
84.01194,32.11917
84.01222,32.12000
84.00917,32.13083
84.02083,32.13611
84.03306,32.15278
84.02611,32.16833
84.02778,32.17111
84.03111,32.17889
84.02944,32.18222
84.02917,32.18278
84.01278,32.20111
84.01278,32.20139
83.97639,32.22861
83.96528,32.24778
83.96194,32.25056
83.94778,32.25417
83.94444,32.25917
83.90806,32.27833
83.89778,32.28056
83.89556,32.29167
83.89528,32.29194
83.89444,32.29222
