84.06306,34.16778
83.96778,34.13417
83.86806,34.09833
83.82722,34.12194
83.81778,34.12750
83.81778,34.12750
83.82250,34.11556
83.81500,34.11194
83.81361,34.09889
83.79250,34.07917
83.78972,34.06972
83.78306,34.06861
83.78750,34.05944
83.77806,34.04917
83.77361,34.02806
83.75472,34.00528
83.72306,33.99306
83.79889,33.93000
83.90528,33.84500
83.90833,33.84278
83.96694,33.79861
83.98222,33.78611
84.02361,33.75278
84.02639,33.75306
84.04028,33.75778
84.05722,33.77194
84.05833,33.77278
84.07583,33.77750
84.09778,33.79944
84.11333,33.80750
84.13472,33.83528
84.15667,33.85222
84.20361,33.87306
84.23222,33.90194
84.25611,33.91444
84.25639,33.91500
84.25972,33.91889
84.27250,33.94472
84.26639,33.94750
84.27583,33.95417
84.27694,33.95778
84.25806,33.96806
84.26306,33.97333
84.26306,33.98639
84.25944,33.98722
84.25556,33.98556
84.24889,33.99750
84.22778,34.00361
84.21306,34.00389
84.21250,34.00389
84.20500,33.99056
84.20278,33.98944
84.19139,33.99111
84.18056,34.00000
84.16917,34.02833
84.15722,34.03250
84.14278,34.02972
84.12194,34.03444
84.09944,34.04861
84.09806,34.04972
84.09750,34.05083
84.11778,34.06583
84.11806,34.06694
84.11389,34.08556
84.11028,34.09806
84.10167,34.10472
84.10139,34.10528
84.10167,34.11611
84.09389,34.12528
84.09472,34.13222
84.08611,34.14833
84.07278,34.16306
84.07194,34.16361
84.07083,34.16417
