84.44806,31.43667
84.43000,31.43667
84.37500,31.43611
84.21167,31.43583
84.21111,31.44056
84.14333,31.44028
84.14056,31.44028
84.14111,31.43361
84.15361,31.41361
84.17639,31.41111
84.17861,31.40944
84.17861,31.39167
84.17944,31.39111
84.18306,31.39917
84.19556,31.39167
84.20083,31.37528
84.19806,31.35750
84.20028,31.35556
84.22500,31.35611
84.23389,31.34056
84.24028,31.33833
84.25361,31.33528
84.25417,31.33528
84.26806,31.34139
84.27583,31.32972
84.31083,31.32389
84.31583,31.31167
84.34028,31.30528
84.33556,31.29139
84.34083,31.27778
84.34111,31.27694
84.35917,31.26000
84.36583,31.24028
84.36611,31.23972
84.37778,31.23833
84.40583,31.21917
84.40611,31.21889
84.40417,31.20000
84.41333,31.18806
84.42028,31.19750
84.44861,31.18028
84.45806,31.16722
84.46944,31.16889
84.48222,31.15694
84.48250,31.15667
84.48083,31.13944
84.50694,31.12333
84.50028,31.11722
84.50639,31.10861
84.50333,31.08889
84.50833,31.07833
84.52167,31.07861
84.54278,31.07917
84.53722,31.25583
84.64167,31.25889
84.64139,31.27917
84.64139,31.28778
84.64194,31.30139
84.64167,31.31250
84.63806,31.33222
84.62750,31.33222
84.63833,31.34167
84.63972,31.37833
84.63778,31.43000
84.63750,31.43389
84.63722,31.43389
84.54611,31.43194
84.54611,31.44083
84.53500,31.44028
84.53528,31.43167
84.52444,31.43139
84.52444,31.44000
84.51361,31.43972
84.50278,31.43944
84.50278,31.43028
84.50194,31.42806
84.50000,31.42806
84.49083,31.42778
84.48194,31.43556
84.48194,31.43889
84.48167,31.44806
84.46861,31.44806
84.45889,31.44833
84.44806,31.44722
84.44806,31.44639
84.44806,31.44139
