81.18972,31.53361
81.17722,31.51694
81.18972,31.50361
81.20500,31.47306
81.22611,31.44833
81.22667,31.43694
81.23778,31.43222
81.24972,31.41667
81.25417,31.42250
81.25167,31.41556
81.26667,31.38528
81.28056,31.38389
81.29528,31.39722
81.29972,31.41139
81.28472,31.45389
81.27306,31.46111
81.28083,31.46944
81.27250,31.47222
81.26722,31.49028
81.27417,31.47222
81.28278,31.46917
81.27472,31.46194
81.28611,31.45472
81.29750,31.41917
81.30222,31.41556
81.30861,31.42667
81.30250,31.44083
81.30472,31.45667
81.29694,31.46167
81.29139,31.48083
81.29417,31.48833
81.26000,31.49806
81.23611,31.53028
81.22556,31.52639
81.20056,31.53750
81.19056,31.53417
