85.08028,32.60806
84.90778,32.60750
84.90778,32.58333
84.75000,32.58333
84.69472,32.58389
84.69472,32.56361
84.66750,32.56389
84.67944,32.54500
84.67833,32.53361
84.69000,32.52139
84.69056,32.52083
84.69444,32.51861
84.72472,32.50750
84.74333,32.47194
84.74472,32.45917
84.75167,32.45750
84.76667,32.43500
84.76806,32.42056
84.78194,32.42472
84.79278,32.41389
84.80694,32.42250
84.81889,32.41278
84.84778,32.41500
84.87472,32.41278
84.89000,32.40139
84.90028,32.40194
84.93250,32.38056
84.94083,32.38167
84.94500,32.37611
84.94556,32.37583
84.95611,32.37444
84.95667,32.37389
84.96333,32.37417
84.96333,32.37417
84.96417,32.37444
84.97194,32.37778
84.98639,32.38028
84.98806,32.38222
84.98861,32.38306
84.98861,32.38417
84.98833,32.38528
84.98472,32.39111
84.98306,32.39194
84.96861,32.39139
84.96833,32.39194
84.98111,32.40361
84.98083,32.40611
84.97944,32.41222
84.96333,32.42250
84.96306,32.42417
84.96694,32.43528
84.97194,32.44278
84.99528,32.45333
84.99861,32.46861
84.99472,32.48611
84.99667,32.50167
85.00167,32.51472
85.00722,32.52389
85.02028,32.53472
85.02083,32.54278
85.03139,32.54417
85.03583,32.55389
85.04361,32.55639
85.05000,32.56444
85.06750,32.57944
85.08083,32.60806
